pr_id,pr_gene_id,pr_gene_symbol,pr_gene_title,pr_is_lm,pr_is_bing,gene_id
219990_at,79733,E2F8,E2F transcription factor 8,0,1,79733
205561_at,79734,KCTD17,potassium channel tetramerization domain containing 17,0,1,79734
218466_at,79735,TBC1D17,TBC1 domain family member 17,0,1,79735
219146_at,79736,TEFM,"transcription elongation factor, mitochondrial",0,1,79736
219487_at,79738,BBS10,Bardet-Biedl syndrome 10,0,1,79738
219882_at,79739,TTLL7,tubulin tyrosine ligase like 7,0,1,79739
220269_at,79740,ZBBX,"zinc finger, B-box domain containing",0,1,79740
219652_s_at,79742,CXorf36,chromosome X open reading frame 36,0,1,79742
219826_at,79744,ZNF419,zinc finger protein 419,0,1,79744
219944_at,79745,CLIP4,CAP-Gly domain containing linker protein family member 4,0,1,79745
219298_at,79746,ECHDC3,enoyl-CoA hydratase domain containing 3,0,1,79746
220117_at,79750,ZNF385D,zinc finger protein 385D,0,1,79750
218725_at,79751,SLC25A22,"solute carrier family 25 (mitochondrial carrier: glutamate), member 22",0,1,79751
218919_at,79752,ZFAND1,"zinc finger, AN1-type domain 1",0,1,79752
219409_at,79753,SNIP1,Smad nuclear interacting protein 1,0,1,79753
218862_at,79754,ASB13,ankyrin repeat and SOCS box containing 13,0,1,79754
219995_s_at,79755,ZNF750,zinc finger protein 750,0,1,79755
204800_s_at,79758,DHRS12,dehydrogenase/reductase (SDR family) member 12,0,1,79758
219047_s_at,79759,ZNF668,zinc finger protein 668,0,1,79759
219683_at,7976,FZD3,frizzled class receptor 3,0,1,7976
218546_at,79762,C1orf115,chromosome 1 open reading frame 115,0,1,79762
218893_at,79763,ISOC2,isochorismatase domain containing 2,0,1,79763
219411_at,79767,ELMO3,engulfment and cell motility 3,0,1,79767
218791_s_at,79768,KATNBL1,katanin p80 subunit B-like 1,0,1,79768
220495_s_at,79770,TXNDC15,thioredoxin domain containing 15,0,1,79770
220122_at,79772,MCTP1,multiple C2 and transmembrane domain containing 1,0,1,79772
206712_at,79774,GRTP1,growth hormone regulated TBC protein 1,0,1,79774
219779_at,79776,ZFHX4,zinc finger homeobox 4,0,1,79776
219413_at,79777,ACBD4,acyl-CoA binding domain containing 4,0,1,79777
219332_at,79778,MICALL2,MICAL-like 2,0,1,79778
204871_at,7978,MTERF1,mitochondrial transcription termination factor 1,0,1,7978
220274_at,79781,IQCA1,IQ motif containing with AAA domain 1,0,1,79781
219655_at,79783,SUGCT,succinyl-CoA:glutarate-CoA transferase,0,1,79783
219946_x_at,79784,MYH14,"myosin, heavy chain 14, non-muscle",0,1,79784
220276_at,79785,RERGL,RERG/RAS-like,0,1,79785
219453_at,79786,KLHL36,kelch like family member 36,0,1,79786
221042_s_at,79789,CLMN,"calmin (calponin-like, transmembrane)",0,1,79789
202276_at,7979,SHFM1,split hand/foot malformation (ectrodactyly) type 1,0,1,7979
218154_at,79792,GSDMD,gasdermin D,0,1,79792
218867_s_at,79794,C12orf49,chromosome 12 open reading frame 49,0,1,79794
219224_x_at,79797,ZNF408,zinc finger protein 408,0,1,79797
209278_s_at,7980,TFPI2,tissue factor pathway inhibitor 2,0,1,7980
219834_at,79800,CARF,calcium responsive transcription factor,0,1,79800
219493_at,79801,SHCBP1,SHC SH2-domain binding protein 1,0,1,79801
219052_at,79803,HPS6,Hermansky-Pudlak syndrome 6,0,1,79803
219791_s_at,79804,HAND2-AS1,HAND2 antisense RNA 1 (head to head),0,1,79804
219658_at,79810,PTCD2,pentatricopeptide repeat domain 2,0,1,79810
217828_at,79811,SLTM,SAFB like transcription modulator,0,1,79811
219091_s_at,79812,MMRN2,multimerin 2,0,1,79812
219339_s_at,79813,EHMT1,euchromatic histone-lysine N-methyltransferase 1,0,1,79813
220128_s_at,79815,NIPAL2,NIPA like domain containing 2,0,1,79815
219265_at,79817,MOB3B,MOB kinase activator 3B,0,1,79817
219741_x_at,79818,ZNF552,zinc finger protein 552,0,1,79818
220769_s_at,79819,WDR78,WD repeat domain 78,0,1,79819
219617_at,79823,CAMKMT,calmodulin-lysine N-methyltransferase,0,1,79823
220006_at,79825,EFCC1,EF-hand and coiled-coil domain containing 1,0,1,79825
220007_at,79828,METTL8,methyltransferase like 8,0,1,79828
222369_at,79829,NAA40,"N(alpha)-acetyltransferase 40, NatD catalytic subunit",0,1,79829
220206_at,79830,ZMYM1,"zinc finger, MYM-type 1",0,1,79830
220070_at,79831,KDM8,lysine (K)-specific demethylase 8,0,1,79831
219705_at,79832,QSER1,glutamine and serine rich 1,0,1,79832
219539_at,79833,GEMIN6,gem nuclear organelle associated protein 6,0,1,79833
220009_at,79836,LONRF3,LON peptidase N-terminal domain and ring finger 3,0,1,79836
218942_at,79837,PIP4K2C,"phosphatidylinositol-5-phosphate 4-kinase, type II, gamma",0,1,79837
219580_s_at,79838,TMC5,transmembrane channel like 5,0,1,79838
220301_at,79839,CCDC102B,coiled-coil domain containing 102B,0,1,79839
204765_at,7984,ARHGEF5,Rho guanine nucleotide exchange factor 5,0,1,7984
219418_at,79840,NHEJ1,non-homologous end joining factor 1,0,1,79840
220390_at,79841,AGBL2,ATP/GTP binding protein-like 2,0,1,79841
220391_at,79842,ZBTB3,zinc finger and BTB domain containing 3,0,1,79842
220637_at,79843,FAM124B,family with sequence similarity 124 member B,0,1,79843
221646_s_at,79844,ZDHHC11,"zinc finger, DHHC-type containing 11",0,1,79844
219897_at,79845,RNF122,ring finger protein 122,0,1,79845
219455_at,79846,CFAP69,cilia and flagella associated protein 69,0,1,79846
219745_at,79847,MFSD13A,major facilitator superfamily domain containing 13A,0,1,79847
220072_at,79848,CSPP1,centrosome and spindle pole associated protein 1,0,1,79848
220013_at,79852,EPHX3,epoxide hydrolase 3,0,1,79852
220399_at,79854,LINC00115,long intergenic non-protein coding RNA 115,0,1,79854
219542_at,79858,NEK11,NIMA related kinase 11,0,1,79858
220215_at,79862,ZNF669,zinc finger protein 669,0,1,79862
219419_at,79863,RBFA,ribosome binding factor A (putative),0,1,79863
220141_at,79864,C11orf63,chromosome 11 open reading frame 63,0,1,79864
219544_at,79866,BORA,"bora, aurora kinase A activator",0,1,79866
205583_s_at,79868,ALG13,"ALG13, UDP-N-acetylglucosaminyltransferase subunit",0,1,79868
217866_at,79869,CPSF7,cleavage and polyadenylation specific factor 7,0,1,79869
218899_s_at,79870,BAALC,"brain and acute leukemia, cytoplasmic",0,1,79870
219504_s_at,79871,RPAP2,RNA polymerase II associated protein 2,0,1,79871
220018_at,79872,CBLL1,"Cbl proto-oncogene-like 1, E3 ubiquitin protein ligase",0,1,79872
219665_at,79873,NUDT18,nudix hydrolase 18,0,1,79873
74694_s_at,79874,RABEP2,"rabaptin, RAB GTPase binding effector protein 2",0,1,79874
218289_s_at,79876,UBA5,ubiquitin like modifier activating enzyme 5,0,1,79876
220077_at,79879,CCDC134,coiled-coil domain containing 134,0,1,79879
203985_at,7988,ZNF212,zinc finger protein 212,0,1,7988
204216_s_at,79882,ZC3H14,zinc finger CCCH-type containing 14,0,1,79882
220145_at,79884,MAP9,microtubule associated protein 9,0,1,79884
219847_at,79885,HDAC11,histone deacetylase 11,0,1,79885
219276_x_at,79886,CAAP1,caspase activity and apoptosis inhibitor 1,0,1,79886
218454_at,79887,PLBD1,phospholipase B domain containing 1,0,1,79887
201818_at,79888,LPCAT1,lysophosphatidylcholine acyltransferase 1,0,1,79888
60471_at,79890,RIN3,Ras and Rab interactor 3,0,1,79890
219849_at,79891,ZNF671,zinc finger protein 671,0,1,79891
217905_at,79892,MCMBP,minichromosome maintenance complex binding protein,0,1,79892
218079_s_at,79893,GGNBP2,gametogenetin binding protein 2,0,1,79893
218068_s_at,79894,ZNF672,zinc finger protein 672,0,1,79894
220416_at,79895,ATP8B4,"ATPase, class I, type 8B, member 4",0,1,79895
219800_s_at,79896,THNSL1,threonine synthase like 1,0,1,79896
219383_at,79899,PRR5L,proline rich 5 like,0,1,79899
217889_s_at,79901,CYBRD1,cytochrome b reductase 1,0,1,79901
209227_at,7991,TUSC3,tumor suppressor candidate 3,0,1,7991
219802_at,79912,PYROXD1,pyridine nucleotide-disulphide oxidoreductase domain 1,0,1,79912
219623_at,79913,ACTR5,ARP5 actin-related protein 5 homolog (yeast),0,1,79913
220223_at,79915,ATAD5,"ATPase family, AAA domain containing 5",0,1,79915
219751_at,79918,SETD6,SET domain containing 6,0,1,79918
220149_at,79919,C2orf54,chromosome 2 open reading frame 54,0,1,79919
219967_at,79922,MRM1,mitochondrial rRNA methyltransferase 1,0,1,79922
220538_at,79924,ADM2,adrenomedullin 2,0,1,79924
220430_at,79927,FAM110D,family with sequence similarity 110 member D,0,1,79927
221713_s_at,79929,MAP6D1,MAP6 domain containing 1,0,1,79929
220320_at,79930,DOK3,docking protein 3,0,1,79930
217929_s_at,79932,KIAA0319L,KIAA0319 like,0,1,79932
222263_at,79939,SLC35E1,solute carrier family 35 member E1,0,1,79939
220324_at,79940,LINC00472,long intergenic non-protein coding RNA 472,0,1,79940
220967_s_at,79943,ZNF696,zinc finger protein 696,0,1,79943
220089_at,79944,L2HGDH,L-2-hydroxyglutarate dehydrogenase,0,1,79944
220152_at,79946,C10orf95,chromosome 10 open reading frame 95,0,1,79946
219310_at,79953,SYNDIG1,synapse differentiation inducing 1,0,1,79953
220555_s_at,79955,PDZD7,PDZ domain containing 7,0,1,79955
218342_s_at,79956,ERMP1,endoplasmic reticulum metallopeptidase 1,0,1,79956
219236_at,79957,PAQR6,progestin and adipoQ receptor family member VI,0,1,79957
221080_s_at,79958,DENND1C,DENN/MADD domain containing 1C,0,1,79958
52285_f_at,79959,CEP76,centrosomal protein 76kDa,0,1,79959
218517_at,79960,JADE1,jade family PHD finger 1,0,1,79960
220441_at,79962,DNAJC22,DnaJ heat shock protein family (Hsp40) member C22,0,1,79962
220159_at,79963,ABCA11P,"ATP binding cassette subfamily A member 11, pseudogene",0,1,79963
205519_at,79968,WDR76,WD repeat domain 76,0,1,79968
218874_s_at,79969,ATAT1,alpha tubulin acetyltransferase 1,0,1,79969
219627_at,79970,ZNF767P,"zinc finger family member 767, pseudogene",0,1,79970
221958_s_at,79971,WLS,wntless Wnt ligand secretion mediator,0,1,79971
208081_s_at,79973,ZNF442,zinc finger protein 442,0,1,79973
220032_at,79974,CPED1,cadherin-like and PC-esterase domain containing 1,0,1,79974
219388_at,79977,GRHL2,grainyhead like transcription factor 2,0,1,79977
205238_at,79979,TRMT2B,tRNA methyltransferase 2 homolog B,0,1,79979
219512_at,79980,DSN1,"DSN1 homolog, MIS12 kinetochore complex component",0,1,79980
219237_s_at,79982,DNAJB14,DnaJ heat shock protein family (Hsp40) member B14,0,1,79982
219756_s_at,79983,POF1B,"premature ovarian failure, 1B",0,1,79983
213247_at,79987,SVEP1,"sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1",0,1,79987
219758_at,79989,TTC26,tetratricopeptide repeat domain 26,0,1,79989
220259_at,79990,PLEKHH3,"pleckstrin homology, MyTH4 and FERM domain containing H3",0,1,79990
219100_at,79991,OBFC1,oligonucleotide/oligosaccharide-binding fold containing 1,0,1,79991
201617_x_at,800,CALD1,caldesmon 1,0,1,800
220340_at,80000,GREB1L,growth regulation by estrogen in breast cancer-like,0,1,80000
205689_at,80003,PCNX2,pecanex homolog 2 (Drosophila),0,1,80003
219395_at,80004,ESRP2,epithelial splicing regulatory protein 2,0,1,80004
219921_s_at,80005,DOCK5,dedicator of cytokinesis 5,0,1,80005
218674_at,80006,TRAPPC13,trafficking protein particle complex 13,0,1,80006
219240_s_at,80007,C10orf88,chromosome 10 open reading frame 88,0,1,80007
218979_at,80010,RMI1,RecQ mediated genome instability 1,0,1,80010
217896_s_at,80011,FAM192A,family with sequence similarity 192 member A,0,1,80011
215521_at,80012,PHC3,polyhomeotic homolog 3,0,1,80012
218297_at,80013,FAM188A,family with sequence similarity 188 member A,0,1,80013
218775_s_at,80014,WWC2,WW and C2 domain containing 2,0,1,80014
218298_s_at,80017,C14orf159,chromosome 14 open reading frame 159,0,1,80017
219172_at,80019,UBTD1,ubiquitin domain containing 1,0,1,80019
220707_s_at,80020,FOXRED2,FAD-dependent oxidoreductase domain containing 2,0,1,80020
218776_s_at,80021,TMEM62,transmembrane protein 62,0,1,80021
59375_at,80022,MYO15B,myosin XVB,0,1,80022
218359_at,80023,NRSN2,neurensin 2,0,1,80023
218749_s_at,80024,SLC8B1,"solute carrier family 8 (sodium/lithium/calcium exchanger), member B1",0,1,80024
218809_at,80025,PANK2,pantothenate kinase 2,0,1,80025
215068_s_at,80028,FBXL18,F-box and leucine-rich repeat protein 18,0,1,80028
220574_at,80031,SEMA6D,semaphorin 6D,0,1,80031
220462_at,80034,CSRNP3,cysteine-serine-rich nuclear protein 3,0,1,80034
216452_at,80036,TRPM3,transient receptor potential cation channel subfamily M member 3,0,1,80036
220901_at,80045,GPR157,G protein-coupled receptor 157,0,1,80045
213469_at,80055,PGAP1,post-GPI attachment to proteins 1,0,1,80055
220345_at,80059,LRRTM4,leucine rich repeat transmembrane neuronal 4,0,1,80059
219870_at,80063,ATF7IP2,activating transcription factor 7 interacting protein 2,0,1,80063
220172_at,80067,DCAF17,DDB1 and CUL4 associated factor 17,0,1,80067
220466_at,80071,CCDC15,coiled-coil domain containing 15,0,1,80071
207490_at,80086,TUBA4B,tubulin alpha 4b,0,1,80086
219635_at,80095,ZNF606,zinc finger protein 606,0,1,80095
207757_at,80108,ZFP2,ZFP2 zinc finger protein,0,1,80108
220721_at,80110,ZNF614,zinc finger protein 614,0,1,80110
213429_at,80114,BICC1,BicC family RNA binding protein 1,0,1,80114
220468_at,80117,ARL14,ADP ribosylation factor like GTPase 14,0,1,80117
219810_at,80124,VCPIP1,valosin containing protein (p97)/p47 complex interacting protein 1,0,1,80124
220173_at,80127,BBOF1,basal body orientation factor 1,0,1,80127
220909_at,80128,TRIM46,tripartite motif containing 46,0,1,80128
220581_at,80129,CCDC170,coiled-coil domain containing 170,0,1,80129
207978_s_at,8013,NR4A3,nuclear receptor subfamily 4 group A member 3,0,1,8013
220174_at,80131,LRRC8E,leucine-rich repeat containing 8 family member E,0,1,80131
218462_at,80135,RPF1,ribosome production factor 1 homolog,0,1,80135
218083_at,80142,PTGES2,prostaglandin E synthase 2,0,1,80142
221705_s_at,80143,SIKE1,suppressor of IKBKE 1,0,1,80143
218334_at,80145,THOC7,THO complex 7,0,1,80145
219675_s_at,80146,UXS1,UDP-glucuronate decarboxylase 1,0,1,80146
218208_at,80148,PQLC1,PQ loop repeat containing 1,0,1,80148
218810_at,80149,ZC3H12A,zinc finger CCCH-type containing 12A,0,1,80149
218857_s_at,80150,ASRGL1,asparaginase like 1,0,1,80150
218148_at,80152,CENPT,centromere protein T,0,1,80152
219207_at,80153,EDC3,enhancer of mRNA decapping 3,0,1,80153
219158_s_at,80155,NAA15,"N(alpha)-acetyltransferase 15, NatA auxiliary subunit",0,1,80155
220723_s_at,80157,CWH43,cell wall biogenesis 43 C-terminal homolog,0,1,80157
219359_at,80162,ATHL1,"ATH1, acid trehalase-like 1 (yeast)",0,1,80162
220584_at,80164,PRR36,proline rich 36,0,1,80164
219980_at,80167,ABHD18,abhydrolase domain containing 18,0,1,80167
219435_at,80169,CTC1,CTS telomere maintenance complex component 1,0,1,80169
219174_at,80173,IFT74,intraflagellar transport 74,0,1,80173
206661_at,80174,DBF4B,DBF4 zinc finger B,0,1,80174
219677_at,80176,SPSB1,splA/ryanodine receptor domain and SOCS box containing 1,0,1,80176
220471_s_at,80177,MYCT1,myc target 1,0,1,80177
219556_at,80178,C16orf59,chromosome 16 open reading frame 59,0,1,80178
219320_at,80179,MYO19,myosin XIX,0,1,80179
44790_s_at,80183,KIAA0226L,KIAA0226-like,0,1,80183
205250_s_at,80184,CEP290,centrosomal protein 290kDa,0,1,80184
219124_at,80185,TTI2,TELO2 interacting protein 2,0,1,80185
212547_at,8019,BRD3,bromodomain containing 3,0,1,8019
218531_at,80194,TMEM134,transmembrane protein 134,0,1,80194
218174_s_at,80195,TMEM254,transmembrane protein 254,0,1,80195
219035_s_at,80196,RNF34,"ring finger protein 34, E3 ubiquitin protein ligase",0,1,80196
218463_s_at,80198,MUS81,MUS81 structure-specific endonuclease subunit,0,1,80198
221187_s_at,80199,FUZ,fuzzy planar cell polarity protein,0,1,80199
212616_at,80205,CHD9,chromodomain helicase DNA binding protein 9,0,1,80205
218980_at,80206,FHOD3,formin homology 2 domain containing 3,0,1,80206
206357_at,80207,OPA3,"optic atrophy 3 (autosomal recessive, with chorea and spastic paraplegia)",0,1,80207
203513_at,80208,SPG11,spastic paraplegia 11 (autosomal recessive),0,1,80208
218420_s_at,80209,PROSER1,proline and serine rich 1,0,1,80209
202155_s_at,8021,NUP214,nucleoporin 214kDa,0,1,8021
219637_at,80210,ARMC9,armadillo repeat containing 9,0,1,80210
221702_s_at,80213,TM2D3,TM2 domain containing 3,0,1,80213
207133_x_at,80216,ALPK1,alpha kinase 1,0,1,80216
217745_s_at,80218,NAA50,"N(alpha)-acetyltransferase 50, NatE catalytic subunit",0,1,80218
219397_at,80219,COQ10B,coenzyme Q10B,0,1,80219
218844_at,80221,ACSF2,acyl-CoA synthetase family member 2,0,1,80221
221189_s_at,80222,TARS2,"threonyl-tRNA synthetase 2, mitochondrial (putative)",0,1,80222
219681_s_at,80223,RAB11FIP1,RAB11 family interacting protein 1 (class I),0,1,80223
220176_at,80224,NUBPL,nucleotide binding protein-like,0,1,80224
218957_s_at,80227,PAAF1,proteasomal ATPase associated factor 1,0,1,80227
218812_s_at,80228,ORAI2,ORAI calcium release-activated calcium modulator 2,0,1,80228
218243_at,80230,RUFY1,RUN and FYVE domain containing 1,0,1,80230
220252_x_at,80231,CXorf21,chromosome X open reading frame 21,0,1,80231
218107_at,80232,WDR26,WD repeat domain 26,0,1,80232
221800_s_at,80233,FAAP100,Fanconi anemia core complex associated protein 100,0,1,80233
220041_at,80235,PIGZ,phosphatidylinositol glycan anchor biosynthesis class Z,0,1,80235
219242_at,80254,CEP63,centrosomal protein 63kDa,0,1,80254
207765_s_at,80256,FAM214B,family with sequence similarity 214 member B,0,1,80256
219923_at,80263,TRIM45,tripartite motif containing 45,0,1,80263
206829_x_at,80264,ZNF430,zinc finger protein 430,0,1,80264
220342_x_at,80267,EDEM3,"ER degradation enhancer, mannosidase alpha-like 3",0,1,80267
203544_s_at,8027,STAM,signal transducing adaptor molecule,0,1,8027
213076_at,80271,ITPKC,inositol-trisphosphate 3-kinase C,0,1,80271
212432_at,80273,GRPEL1,"GrpE like 1, mitochondrial",0,1,80273
218740_s_at,80279,CDK5RAP3,CDK5 regulatory subunit associated protein 3,0,1,80279
205408_at,8028,MLLT10,"myeloid/lymphoid or mixed-lineage leukemia; translocated to, 10",0,1,8028
206775_at,8029,CUBN,cubilin,0,1,8029
204716_at,8030,CCDC6,coiled-coil domain containing 6,0,1,8030
204436_at,80301,PLEKHO2,pleckstrin homology domain containing O2,0,1,80301
209343_at,80303,EFHD1,EF-hand domain family member D1,0,1,80303
219120_at,80304,C2orf44,chromosome 2 open reading frame 44,0,1,80304
221807_s_at,80305,TRABD,TraB domain containing,0,1,80305
218438_s_at,80306,MED28,mediator complex subunit 28,0,1,80306
212541_at,80308,FLAD1,flavin adenine dinucleotide synthetase 1,0,1,80308
210774_s_at,8031,NCOA4,nuclear receptor coactivator 4,0,1,8031
219304_s_at,80310,PDGFD,platelet derived growth factor D,0,1,80310
211773_s_at,80317,ZKSCAN3,zinc finger with KRAB and SCAN domains 3,0,1,80317
220277_at,80319,CXXC4,CXXC finger protein 4,0,1,80319
219036_at,80321,CEP70,centrosomal protein 70kDa,0,1,80321
220180_at,80323,CCDC68,coiled-coil domain containing 68,0,1,80323
218670_at,80324,PUS1,pseudouridylate synthase 1,0,1,80324
221291_at,80328,ULBP2,UL16 binding protein 2,0,1,80328
201934_at,80335,WDR82,WD repeat domain 82,0,1,80335
220675_s_at,80339,PNPLA3,patatin like phospholipase domain containing 3,0,1,80339
214140_at,8034,SLC25A16,"solute carrier family 25 (mitochondrial carrier), member 16",0,1,8034
215275_at,80342,TRAF3IP3,TRAF3 interacting protein 3,0,1,80342
201886_at,80344,DCAF11,DDB1 and CUL4 associated factor 11,0,1,80344
219676_at,80345,ZSCAN16,zinc finger and SCAN domain containing 16,0,1,80345
218777_at,80346,REEP4,receptor accessory protein 4,0,1,80346
218228_s_at,80351,TNKS2,"tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase 2",0,1,80351
219916_s_at,80352,RNF39,ring finger protein 39,0,1,80352
202777_at,8036,SHOC2,SHOC2 leucine-rich repeat scaffold protein,0,1,8036
202952_s_at,8038,ADAM12,ADAM metallopeptidase domain 12,0,1,8038
220049_s_at,80380,PDCD1LG2,programmed cell death 1 ligand 2,0,1,80380
204927_at,8045,RASSF7,Ras association domain family member 7,0,1,8045
203533_s_at,8065,CUL5,cullin 5,0,1,8065
220757_s_at,80700,UBXN6,UBX domain protein 6,0,1,80700
220623_s_at,80705,TSGA10,testis specific 10,0,1,80705
219569_s_at,80723,SLC35G2,solute carrier family 35 member G2,0,1,80723
219986_s_at,80724,ACAD10,acyl-CoA dehydrogenase family member 10,0,1,80724
208617_s_at,8073,PTP4A2,"protein tyrosine phosphatase type IVA, member 2",0,1,8073
